gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,tenure_months,fatigue_resource_ratio,is_senior,high_workload,burnout_target
0,1,0,2,4.0,5.9,29.040735873850196,1.1800000000000002,0,0,1
0,1,0,3,6.0,8.2,30.97897503285151,1.1714285714285713,1,1,0
0,0,1,2,4.0,3.8,32.22733245729303,0.76,0,0,0
1,0,1,3,4.0,5.9,30.749014454664913,1.1800000000000002,1,0,0
1,1,0,1,3.0,3.9,35.775295663600524,0.975,0,0,0
0,0,0,3,9.0,9.1,30.814717477003942,0.9099999999999999,1,1,1
1,0,0,1,2.0,3.9,35.183968462549274,1.3,0,0,0
1,1,1,2,5.0,6.4,32.52299605781866,1.0666666666666667,0,0,1
1,0,0,3,5.0,6.2,31.143232588699078,1.0333333333333334,1,0,0
0,0,1,1,2.0,4.7,34.13272010512483,1.5666666666666667,0,0,0
0,0,0,3,6.0,7.4,31.077529566360052,1.0571428571428572,1,1,1
1,1,0,2,4.0,7.0,25.03285151116951,1.4,0,0,1
0,1,1,2,4.0,2.7,31.24178712220762,0.54,0,0,0
1,0,1,3,5.0,5.6,24.014454664914584,0.9333333333333332,1,0,0
1,1,1,2,2.0,3.9,27.890932982917214,1.3,0,0,0
1,1,1,1,1.0,5.9,33.93561103810775,2.95,0,0,0
1,1,1,1,2.0,4.7,35.11826544021025,1.5666666666666667,0,0,0
0,0,1,3,5.0,3.7,29.59921156373193,0.6166666666666667,1,0,0
0,0,1,2,3.0,4.3,35.08541392904073,1.075,0,0,0
0,0,1,1,4.0,5.8,25.657030223390276,1.16,0,0,0
0,0,1,3,7.0,7.0,34.09986859395532,0.875,1,1,1
1,0,1,2,5.0,4.7,29.204993429697765,0.7833333333333333,0,0,0
0,1,1,3,5.0,4.8,34.00131406044678,0.7999999999999999,1,0,0
1,0,1,2,5.0,7.0,24.605781865965834,1.1666666666666667,0,0,0
0,0,1,1,3.0,7.1,28.8107752956636,1.775,0,0,1
1,0,0,0,2.0,3.2,27.660972404730618,1.0666666666666667,0,0,0
0,1,0,4,6.0,7.7,25.229960578186596,1.1,1,1,1
1,0,0,2,6.0,7.4,24.342969776609724,1.0571428571428572,0,1,1
1,1,1,2,3.0,5.9,25.689881734559787,1.475,0,0,0
1,0,1,3,5.0,3.7,31.636005256241784,0.6166666666666667,1,0,0
1,1,1,2,4.0,5.9,28.18659658344284,1.1800000000000002,0,0,0
1,0,1,2,4.0,5.8,27.233902759526938,1.16,0,0,0
1,1,1,3,8.0,7.3,27.562417871222074,0.8111111111111111,1,1,1
0,0,1,3,6.0,4.9,28.54796320630749,0.7000000000000001,1,1,0
1,1,0,3,5.0,6.4,29.303547963206306,1.0666666666666667,1,0,1
1,0,1,1,2.0,5.0,33.70565045992115,1.6666666666666667,0,0,0
1,0,0,2,3.0,6.2,32.78580814717477,1.55,0,0,0
1,1,1,3,4.0,5.9,31.964520367936924,1.1800000000000002,1,0,1
1,0,1,0,2.0,4.0,28.90932982917214,1.3333333333333333,0,0,0
0,0,0,4,8.0,8.6,25.492772667542706,0.9555555555555555,1,1,1
1,0,1,2,5.0,5.4,24.802890932982915,0.9,0,0,0
1,0,1,2,4.0,5.2,29.07358738501971,1.04,0,0,0
0,0,0,3,4.0,6.9,34.36268068331143,1.3800000000000001,1,0,1
0,0,1,1,2.0,6.8,30.814717477003942,2.2666666666666666,0,0,0
0,1,1,3,5.0,7.7,30.02628120893561,1.2833333333333334,1,0,0
1,1,0,3,5.0,5.9,25.78843626806833,0.9833333333333334,1,0,0
0,1,0,2,5.0,6.3,33.3442838370565,1.05,0,0,1
0,0,1,4,6.0,7.4,35.41392904073587,1.0571428571428572,1,1,1
1,0,1,1,1.0,0.1,25.88699080157687,0.05,0,0,0
0,0,0,3,4.0,5.2,35.38107752956636,1.04,1,0,0
1,1,1,4,8.0,5.5,35.41392904073587,0.6111111111111112,1,1,1
1,1,1,2,4.0,5.9,33.96846254927726,1.1800000000000002,0,0,0
1,1,0,1,4.0,7.2,30.02628120893561,1.44,0,0,1
1,1,1,3,4.0,6.0,34.59264126149803,1.2,1,0,0
0,1,1,1,2.0,1.4,26.116951379763467,0.4666666666666666,0,0,0
1,0,1,2,4.0,3.0,34.88830486202365,0.6,0,0,0
0,0,1,2,5.0,6.4,34.39553219448094,1.0666666666666667,0,0,0
1,0,1,2,3.0,4.2,26.379763469119577,1.05,0,0,0
0,0,0,2,4.0,7.8,25.854139290407357,1.56,0,0,1
1,1,0,2,4.0,7.1,29.829172141918527,1.42,0,0,1
1,1,1,2,3.0,4.9,32.55584756898817,1.225,0,0,0
0,0,0,4,7.0,7.8,30.519053876478317,0.975,1,1,1
0,1,0,3,7.0,6.2,34.00131406044678,0.775,1,1,1
1,1,0,3,6.0,8.2,29.86202365308804,1.1714285714285713,1,1,1
1,0,0,4,8.0,7.8,31.636005256241784,0.8666666666666667,1,1,1
0,1,1,0,1.0,3.1,36.00525624178712,1.55,0,0,0
1,1,1,3,7.0,6.2,33.77135348226018,0.775,1,1,1
1,0,1,2,3.0,3.6,26.116951379763467,0.9,0,0,0
1,1,0,2,5.0,5.6,33.3442838370565,0.9333333333333332,0,0,0
1,0,0,3,5.0,7.6,35.11826544021025,1.2666666666666666,1,0,1
0,0,1,4,8.0,5.7,31.307490144546648,0.6333333333333333,1,1,1
0,1,0,3,4.0,6.5,31.701708278580814,1.3,1,0,1
1,1,1,3,4.0,4.6,32.98291721419185,0.9199999999999999,1,0,0
1,0,0,1,3.0,4.1,26.708278580814717,1.025,0,0,0
0,1,1,1,3.0,6.1,29.96057818659658,1.525,0,0,0
1,1,0,2,5.0,4.8,32.95006570302234,0.7999999999999999,0,0,0
1,0,1,3,5.0,5.9,34.78975032851511,0.9833333333333334,1,0,0
0,0,1,4,8.0,7.4,24.967148488830485,0.8222222222222223,1,1,1
1,0,0,2,4.0,4.7,33.24572930354796,0.9400000000000001,0,0,0
1,0,1,3,6.0,6.0,30.059132720105122,0.8571428571428571,1,1,1
1,1,1,1,4.0,5.5,33.8042049934297,1.1,0,0,0
1,0,0,2,3.0,5.6,29.927726675427067,1.4,0,0,0
0,0,1,0,1.0,4.8,28.02233902759527,2.4,0,0,0
0,0,0,2,4.0,6.3,30.716162943495398,1.26,0,0,0
1,0,0,3,6.0,6.8,27.102496714848883,0.9714285714285714,1,1,1
0,0,0,3,6.0,6.9,27.890932982917214,0.9857142857142858,1,1,1
1,0,1,2,4.0,5.1,28.843626806833115,1.02,0,0,0
0,0,1,1,2.0,3.9,30.683311432325887,1.3,0,0,0
1,1,1,2,2.0,4.5,30.584756898817343,1.5,0,0,0
0,0,0,2,4.0,7.8,25.492772667542706,1.56,0,0,1
1,0,0,0,2.0,3.8,25.591327201051246,1.2666666666666666,0,0,0
1,0,0,1,5.0,5.9,28.416557161629434,0.9833333333333334,0,0,1
0,1,1,1,4.0,5.9,29.07358738501971,1.1800000000000002,0,0,0
0,0,0,2,4.0,5.7,30.781865965834427,1.1400000000000001,0,0,0
1,1,1,1,2.0,4.2,28.416557161629434,1.4000000000000001,0,0,0
0,0,1,3,5.0,5.9,34.55978975032851,0.9833333333333334,1,0,0
0,0,1,3,6.0,6.8,28.74507227332457,0.9714285714285714,1,1,1
0,0,1,2,4.0,5.3,26.806833114323258,1.06,0,0,0
0,0,0,2,4.0,5.9,29.303547963206306,1.1800000000000002,0,0,0
1,0,1,3,5.0,6.5,33.8042049934297,1.0833333333333333,1,0,0
1,0,1,0,1.0,2.9,30.97897503285151,1.45,0,0,0
0,1,1,1,4.0,5.9,27.299605781865964,1.1800000000000002,0,0,0
1,0,0,4,9.0,8.0,24.014454664914584,0.8,1,1,1
1,0,1,1,4.0,5.9,33.96846254927726,1.1800000000000002,0,0,0
1,0,1,1,2.0,6.5,25.919842312746386,2.1666666666666665,0,0,0
0,0,0,1,4.0,6.2,33.04862023653088,1.24,0,0,0
1,1,0,0,1.0,2.2,28.843626806833115,1.1,0,0,0
1,0,1,2,3.0,3.4,26.675427069645202,0.85,0,0,0
1,1,1,3,5.0,5.9,25.7227332457293,0.9833333333333334,1,0,0
0,0,1,2,4.0,6.4,27.562417871222074,1.28,0,0,0
0,1,0,2,5.0,7.1,29.566360052562416,1.1833333333333333,0,0,0
1,0,0,3,7.0,7.5,30.749014454664913,0.9375,1,1,1
0,1,1,2,4.0,5.9,33.47568988173456,1.1800000000000002,0,0,0
1,0,1,2,2.0,5.9,24.342969776609724,1.9666666666666668,0,0,0
1,0,0,2,5.0,5.9,25.229960578186596,0.9833333333333334,0,0,1
1,1,1,2,4.0,5.9,30.091984231274637,1.1800000000000002,0,0,0
0,0,0,1,3.0,7.4,34.55978975032851,1.85,0,0,1
1,0,1,0,4.0,1.7,32.78580814717477,0.33999999999999997,0,0,0
0,1,0,5,9.0,9.8,27.69382391590013,0.9800000000000001,1,1,1
1,0,1,2,2.0,3.4,31.865965834428383,1.1333333333333333,0,0,0
0,1,1,1,2.0,5.7,32.22733245729303,1.9000000000000001,0,0,0
0,0,0,3,8.0,8.7,32.32588699080158,0.9666666666666666,1,1,1
1,0,0,2,5.0,7.5,34.72404730617608,1.25,0,0,1
0,0,1,3,6.0,8.0,25.755584756898816,1.1428571428571428,1,1,1
1,1,1,1,2.0,4.0,28.679369250985545,1.3333333333333333,0,0,0
0,0,1,1,3.0,4.6,27.529566360052563,1.15,0,0,0
0,1,1,2,4.0,6.5,25.26281208935611,1.3,0,0,0
0,1,1,1,4.0,4.4,24.83574244415243,0.8800000000000001,0,0,0
0,0,1,3,6.0,6.8,34.55978975032851,0.9714285714285714,1,1,1
1,0,0,3,6.0,5.9,31.274638633377133,0.8428571428571429,1,1,1
0,0,0,3,6.0,6.7,33.04862023653088,0.9571428571428572,1,1,1
1,0,1,2,5.0,5.7,24.441524310118265,0.9500000000000001,0,0,0
0,0,1,1,3.0,5.9,33.21287779237845,1.475,0,0,0
0,0,1,3,5.0,7.1,28.777923784494085,1.1833333333333333,1,0,0
0,1,1,0,1.0,2.7,26.149802890932982,1.35,0,0,0
1,1,0,3,4.0,5.6,35.545335085413925,1.1199999999999999,1,0,0
0,0,0,2,5.0,5.9,34.46123521681997,0.9833333333333334,0,0,1
0,0,1,1,2.0,4.9,34.19842312746386,1.6333333333333335,0,0,0
1,1,1,1,4.0,4.8,26.773981603153743,0.96,0,0,0
0,0,0,2,6.0,6.3,28.38370565045992,0.9,0,1,1
1,0,1,3,7.0,7.2,33.63994743758213,0.9,1,1,1
1,0,0,3,6.0,5.9,28.580814717477004,0.8428571428571429,1,1,1
1,0,0,1,3.0,6.0,34.42838370565046,1.5,0,0,0
1,0,1,2,5.0,5.2,28.28515111695138,0.8666666666666667,0,0,0
0,1,1,3,5.0,5.5,26.806833114323258,0.9166666666666666,1,0,0
1,0,0,2,4.0,4.4,28.318002628120894,0.8800000000000001,0,0,0
1,1,0,3,7.0,7.4,34.13272010512483,0.925,1,1,1
0,0,1,3,7.0,9.1,29.27069645203679,1.1375,1,1,1
0,0,1,0,1.0,5.9,28.679369250985545,2.95,0,0,0
0,1,0,1,4.0,5.0,24.57293035479632,1.0,0,0,0
1,0,1,2,4.0,4.4,28.44940867279895,0.8800000000000001,0,0,0
1,0,1,1,2.0,4.1,31.6688567674113,1.3666666666666665,0,0,0
0,0,1,1,3.0,5.9,27.529566360052563,1.475,0,0,0
1,0,0,4,7.0,5.9,30.650459921156372,0.7375,1,1,1
1,0,1,2,3.0,3.8,30.453350854139288,0.95,0,0,0
0,1,1,2,3.0,2.1,32.75295663600526,0.525,0,0,0
0,1,1,0,1.0,0.0,29.632063074901446,0.0,0,0,0
1,1,1,3,6.0,8.0,29.17214191852825,1.1428571428571428,1,1,1
0,0,1,1,1.0,1.6,27.266754270696453,0.8,0,0,0
0,1,0,4,7.0,7.7,35.90670170827858,0.9625,1,1,1
0,1,1,2,2.0,4.0,26.248357424441522,1.3333333333333333,0,0,0
0,0,0,5,9.0,9.7,27.75952693823916,0.97,1,1,1
0,0,1,1,4.0,0.0,28.02233902759527,0.0,0,0,0
0,0,1,2,3.0,5.9,25.689881734559787,1.475,0,0,0
0,0,1,2,4.0,3.8,33.14717477003942,0.76,0,0,0
0,1,0,3,6.0,6.2,29.43495400788436,0.8857142857142858,1,1,1
0,0,1,0,1.0,3.7,24.7700394218134,1.85,0,0,0
0,1,1,5,10.0,5.9,28.90932982917214,0.5363636363636364,1,1,1
1,0,1,2,4.0,6.7,30.02628120893561,1.34,0,0,0
1,0,1,1,3.0,3.7,29.829172141918527,0.925,0,0,0
0,0,0,2,4.0,6.3,30.059132720105122,1.26,0,0,0
0,0,0,1,1.0,3.7,27.069645203679368,1.85,0,0,0
1,0,0,3,6.0,5.9,26.773981603153743,0.8428571428571429,1,1,1
0,1,0,0,1.0,5.2,28.777923784494085,2.6,0,0,0
1,0,1,1,3.0,5.0,30.650459921156372,1.25,0,0,0
0,0,1,1,3.0,3.7,35.08541392904073,0.925,0,0,0
1,0,1,4,9.0,7.8,24.802890932982915,0.78,1,1,1
1,1,0,2,4.0,5.6,32.81865965834428,1.1199999999999999,0,0,0
0,1,1,1,4.0,5.9,34.09986859395532,1.1800000000000002,0,0,0
1,0,0,3,6.0,8.9,24.93429697766097,1.2714285714285716,1,1,1
1,0,0,2,2.0,2.6,30.716162943495398,0.8666666666666667,0,0,0
1,1,1,0,1.0,1.5,25.427069645203677,0.75,0,0,0
1,0,1,3,5.0,4.4,26.445466491458607,0.7333333333333334,1,0,0
0,1,0,2,4.0,7.7,28.679369250985545,1.54,0,0,0
0,1,0,3,6.0,5.9,32.98291721419185,0.8428571428571429,1,1,0
1,0,0,1,2.0,0.0,24.67148488830486,0.0,0,0,0
1,0,0,3,6.0,8.4,35.84099868593955,1.2,1,1,1
0,1,1,2,3.0,4.1,25.26281208935611,1.025,0,0,0
1,0,0,2,3.0,5.1,24.40867279894875,1.275,0,0,0
0,0,1,2,2.0,4.4,30.091984231274637,1.4666666666666668,0,0,0
1,1,0,1,3.0,5.9,25.919842312746386,1.475,0,0,0
1,1,1,1,3.0,5.9,34.65834428383705,1.475,0,0,0
0,1,1,2,4.0,4.9,31.6688567674113,0.9800000000000001,0,0,0
0,0,0,2,2.0,3.3,26.609724047306177,1.0999999999999999,0,0,0
0,0,0,1,2.0,5.0,24.375821287779235,1.6666666666666667,0,0,0
1,0,1,2,4.0,4.2,34.16557161629435,0.8400000000000001,0,0,0
0,0,1,2,3.0,3.5,29.106438896189225,0.875,0,0,0
1,1,1,3,6.0,6.4,29.303547963206306,0.9142857142857144,1,1,0
1,0,1,4,9.0,7.5,35.873850197109064,0.75,1,1,1
1,0,0,3,6.0,6.0,29.43495400788436,0.8571428571428571,1,1,1
1,0,0,1,4.0,5.3,25.45992115637319,1.06,0,0,0
1,0,1,3,5.0,7.0,33.60709592641261,1.1666666666666667,1,0,0
1,0,0,1,4.0,4.7,33.01576872536137,0.9400000000000001,0,0,0
1,1,1,0,2.0,4.4,31.143232588699078,1.4666666666666668,0,0,0
0,0,1,1,2.0,1.6,26.379763469119577,0.5333333333333333,0,0,0
1,1,1,3,4.0,5.9,24.47437582128778,1.1800000000000002,1,0,0
1,0,0,1,2.0,4.1,34.36268068331143,1.3666666666666665,0,0,0
0,0,0,3,4.0,5.9,30.02628120893561,1.1800000000000002,1,0,0
1,1,1,0,1.0,3.1,35.019710906701704,1.55,0,0,0
1,0,1,4,8.0,7.3,25.854139290407357,0.8111111111111111,1,1,1
0,0,1,2,4.0,3.7,35.57818659658344,0.74,0,0,0
1,1,1,2,5.0,5.6,30.584756898817343,0.9333333333333332,0,0,0
1,1,1,2,4.0,5.9,29.632063074901446,1.1800000000000002,0,0,0
1,0,0,2,5.0,7.2,30.847568988173453,1.2,0,0,1
0,0,1,2,3.0,5.3,29.993429697766096,1.325,0,0,0
0,0,1,2,4.0,7.1,29.69776609724047,1.42,0,0,0
1,0,1,2,4.0,2.9,31.57030223390276,0.58,0,0,0
1,0,0,3,5.0,6.4,29.96057818659658,1.0666666666666667,1,0,0
0,0,0,4,6.0,7.0,32.88436268068331,1.0,1,1,1
0,0,1,2,4.0,6.6,25.427069645203677,1.3199999999999998,0,0,0
1,0,0,3,6.0,7.1,30.781865965834427,1.0142857142857142,1,1,1
0,0,1,1,2.0,2.1,27.233902759526938,0.7000000000000001,0,0,0
1,0,1,2,4.0,5.3,26.379763469119577,1.06,0,0,0
1,0,1,2,5.0,5.9,33.11432325886991,0.9833333333333334,0,0,0
1,1,1,2,4.0,3.9,30.716162943495398,0.78,0,0,0
0,0,1,1,2.0,4.0,30.256241787122207,1.3333333333333333,0,0,0
0,0,0,2,5.0,4.8,29.17214191852825,0.7999999999999999,0,0,0
1,1,0,2,4.0,6.6,26.544021024967147,1.3199999999999998,0,0,1
1,1,0,2,5.0,8.6,28.48226018396846,1.4333333333333333,0,0,1
1,0,1,1,3.0,6.1,34.2969776609724,1.525,0,0,0
1,0,1,1,3.0,5.4,34.95400788436268,1.35,0,0,0
0,0,1,3,5.0,5.9,34.03416557161629,0.9833333333333334,1,0,0
0,1,1,1,1.0,2.2,31.83311432325887,1.1,0,0,0
1,0,1,2,4.0,6.9,28.44940867279895,1.3800000000000001,0,0,1
1,0,1,3,6.0,6.9,30.749014454664913,0.9857142857142858,1,1,1
1,0,0,2,3.0,5.3,32.81865965834428,1.325,0,0,0
1,1,1,3,5.0,7.1,27.135348226018397,1.1833333333333333,1,0,0
0,1,1,2,5.0,7.1,24.24441524310118,1.1833333333333333,0,0,1
0,0,0,1,4.0,4.6,26.05124835742444,0.9199999999999999,0,0,0
0,0,0,4,7.0,5.8,32.55584756898817,0.725,1,1,1
1,0,0,2,3.0,6.2,33.27858081471748,1.55,0,0,0
0,0,0,2,4.0,5.6,26.806833114323258,1.1199999999999999,0,0,0
1,0,0,3,6.0,7.5,24.7700394218134,1.0714285714285714,1,1,1
1,0,0,2,3.0,3.5,32.98291721419185,0.875,0,0,0
0,0,1,3,5.0,5.5,26.412614980289092,0.9166666666666666,1,0,0
0,0,1,3,6.0,6.2,28.12089356110381,0.8857142857142858,1,1,1
0,0,1,2,3.0,5.9,26.806833114323258,1.475,0,0,0
1,0,0,1,3.0,5.9,35.31537450722733,1.475,0,0,0
0,1,1,4,8.0,7.9,27.989487516425754,0.8777777777777778,1,1,1
0,0,0,3,5.0,5.6,29.27069645203679,0.9333333333333332,1,0,0
1,0,0,5,9.0,8.3,27.825229960578184,0.8300000000000001,1,1,1
1,0,1,4,9.0,7.1,26.281208935611037,0.71,1,1,1
0,1,1,1,2.0,5.8,32.49014454664914,1.9333333333333333,0,0,0
1,0,1,2,3.0,3.5,26.445466491458607,0.875,0,0,0
0,1,1,1,1.0,4.9,33.44283837056504,2.45,0,0,0
1,1,1,2,4.0,2.5,31.800262812089354,0.5,0,0,0
0,1,1,2,4.0,4.6,26.511169513797633,0.9199999999999999,0,0,0
1,1,1,2,4.0,5.5,33.60709592641261,1.1,0,0,0
1,1,0,2,5.0,5.4,35.84099868593955,0.9,0,0,0
1,1,0,2,4.0,5.1,31.800262812089354,1.02,0,0,0
1,1,1,2,4.0,5.9,33.54139290407359,1.1800000000000002,0,0,0
1,0,0,2,3.0,6.7,28.055190538764784,1.675,0,0,0
1,0,0,2,4.0,8.6,31.76741130091984,1.72,0,0,1
0,0,0,3,7.0,8.4,28.90932982917214,1.05,1,1,1
1,0,1,2,3.0,5.9,34.26412614980289,1.475,0,0,0
1,0,0,2,3.0,5.3,30.420499342969777,1.325,0,0,0
0,1,0,0,1.0,3.6,30.453350854139288,1.8,0,0,0
0,1,0,4,6.0,8.3,25.26281208935611,1.1857142857142857,1,1,1
0,0,0,3,6.0,6.7,32.98291721419185,0.9571428571428572,1,1,1
1,0,1,1,1.0,0.5,28.777923784494085,0.25,0,0,0
0,0,1,1,2.0,3.7,26.248357424441522,1.2333333333333334,0,0,0
1,1,0,2,4.0,5.0,28.088042049934295,1.0,0,0,0
0,1,0,4,8.0,8.0,34.39553219448094,0.8888888888888888,1,1,1
0,0,0,2,3.0,5.9,33.21287779237845,1.475,0,0,0
0,0,1,3,6.0,4.4,26.905387647831798,0.6285714285714287,1,1,0
0,1,1,3,5.0,7.8,35.74244415243101,1.3,1,0,1
1,0,0,3,6.0,6.8,35.74244415243101,0.9714285714285714,1,1,0
1,0,1,0,2.0,3.5,31.57030223390276,1.1666666666666667,0,0,0
1,0,1,1,4.0,4.9,35.34822601839684,0.9800000000000001,0,0,0
1,1,0,3,7.0,8.5,33.01576872536137,1.0625,1,1,1
0,0,1,3,5.0,7.2,29.894875164257556,1.2,1,0,1
1,1,0,2,5.0,5.1,35.972404730617605,0.85,0,0,0
1,1,1,1,4.0,6.6,31.143232588699078,1.3199999999999998,0,0,0
0,1,1,4,7.0,8.1,25.19710906701708,1.0125,1,1,1
0,0,0,4,8.0,7.7,31.077529566360052,0.8555555555555556,1,1,1
1,0,1,2,4.0,5.2,33.73850197109067,1.04,0,0,0
1,0,0,2,3.0,5.1,31.6688567674113,1.275,0,0,0
1,0,1,1,3.0,6.2,35.15111695137976,1.55,0,0,0
0,0,0,2,5.0,6.8,35.15111695137976,1.1333333333333333,0,0,1
1,1,1,3,5.0,4.4,31.077529566360052,0.7333333333333334,1,0,0
1,1,0,1,3.0,4.8,33.90275952693824,1.2,0,0,0
0,0,0,3,7.0,5.8,26.511169513797633,0.725,1,1,1
1,1,1,0,1.0,3.9,27.890932982917214,1.95,0,0,0
1,0,1,2,5.0,8.0,31.438896189224703,1.3333333333333333,0,0,1
0,0,1,1,2.0,5.3,24.967148488830485,1.7666666666666666,0,0,0
1,0,1,2,4.0,5.0,26.379763469119577,1.0,0,0,0
0,0,0,4,7.0,8.0,31.603153745072273,1.0,1,1,1
0,0,0,2,5.0,7.4,31.40604467805519,1.2333333333333334,0,0,1
1,1,1,2,2.0,3.5,32.12877792378449,1.1666666666666667,0,0,0
0,0,1,1,4.0,5.5,35.282522996057814,1.1,0,0,0
0,0,0,2,6.0,6.3,25.591327201051246,0.9,0,1,1
0,0,0,4,7.0,7.6,24.704336399474375,0.95,1,1,1
1,0,0,4,6.0,7.3,25.328515111695136,1.042857142857143,1,1,1
1,1,0,3,7.0,5.9,33.77135348226018,0.7375,1,1,1
0,0,1,3,4.0,6.6,29.894875164257556,1.3199999999999998,1,0,0
1,0,1,4,8.0,6.7,35.183968462549274,0.7444444444444445,1,1,1
0,1,1,3,4.0,5.9,29.467805519053876,1.1800000000000002,1,0,1
0,0,1,2,3.0,5.4,32.22733245729303,1.35,0,0,0
0,0,0,3,7.0,6.5,32.65440210249671,0.8125,1,1,1
1,0,0,1,3.0,4.5,32.32588699080158,1.125,0,0,0
1,0,1,0,1.0,2.8,29.69776609724047,1.4,0,0,0
0,0,1,4,7.0,5.9,30.28909329829172,0.7375,1,1,1
0,0,1,1,4.0,5.0,27.92378449408673,1.0,0,0,0
0,1,0,2,6.0,6.3,35.611038107752954,0.9,0,1,1
0,0,0,1,2.0,6.0,28.613666228646515,2.0,0,0,0
0,0,1,2,6.0,7.1,25.19710906701708,1.0142857142857142,0,1,1
0,0,1,2,4.0,5.9,24.93429697766097,1.1800000000000002,0,0,0
1,1,1,2,3.0,4.5,34.39553219448094,1.125,0,0,0
1,0,0,2,5.0,5.9,32.26018396846255,0.9833333333333334,0,0,1
1,1,0,2,4.0,6.3,31.898817345597895,1.26,0,0,0
0,0,1,4,4.0,7.1,30.683311432325887,1.42,1,0,1
1,0,1,2,5.0,6.7,35.41392904073587,1.1166666666666667,0,0,1
0,1,1,3,7.0,6.5,26.511169513797633,0.8125,1,1,1
0,0,1,4,4.0,7.6,29.829172141918527,1.52,1,0,1
0,0,1,4,9.0,8.9,25.952693823915897,0.89,1,1,1
1,1,1,1,1.0,0.0,35.972404730617605,0.0,0,0,0
1,1,1,1,2.0,4.4,35.34822601839684,1.4666666666666668,0,0,0
1,0,0,2,4.0,6.7,28.64651773981603,1.34,0,0,0
1,0,0,5,10.0,7.5,25.591327201051246,0.6818181818181818,1,1,1
1,1,0,3,6.0,7.3,24.31011826544021,1.042857142857143,1,1,0
0,0,0,4,8.0,7.9,35.709592641261494,0.8777777777777778,1,1,1
0,0,1,1,2.0,4.7,32.55584756898817,1.5666666666666667,0,0,0
1,0,0,2,4.0,5.4,35.34822601839684,1.08,0,0,0
0,0,0,4,9.0,8.4,27.398160315374508,0.8400000000000001,1,1,1
0,0,1,2,5.0,8.5,26.445466491458607,1.4166666666666667,0,0,1
1,0,0,2,4.0,7.3,33.63994743758213,1.46,0,0,1
0,0,0,4,7.0,5.9,27.33245729303548,0.7375,1,1,1
1,0,0,2,4.0,4.7,27.266754270696453,0.9400000000000001,0,0,0
1,1,0,0,2.0,1.8,34.42838370565046,0.6,0,0,0
0,1,0,3,7.0,6.1,33.77135348226018,0.7625,1,1,0
0,1,1,2,4.0,4.2,34.59264126149803,0.8400000000000001,0,0,0
1,1,0,1,3.0,5.5,25.09855453350854,1.375,0,0,0
0,0,0,2,5.0,7.2,31.734559789750328,1.2,0,0,1
1,1,1,3,6.0,7.0,33.24572930354796,1.0,1,1,1
1,0,1,3,5.0,4.7,35.545335085413925,0.7833333333333333,1,0,0
1,0,1,1,3.0,6.3,34.92115637319316,1.575,0,0,0
1,0,1,2,5.0,5.7,35.08541392904073,0.9500000000000001,0,0,0
0,0,1,3,6.0,7.1,34.72404730617608,1.0142857142857142,1,1,1
0,1,0,2,4.0,4.6,29.139290407358736,0.9199999999999999,0,0,0
0,1,1,1,2.0,4.8,27.628120893561103,1.5999999999999999,0,0,0
0,1,1,1,4.0,5.4,27.463863337713533,1.08,0,0,0
1,0,0,1,2.0,5.8,31.734559789750328,1.9333333333333333,0,0,0
0,0,0,1,3.0,5.0,28.21944809461235,1.25,0,0,0
0,0,1,2,5.0,6.9,32.16162943495401,1.1500000000000001,0,0,1
0,0,1,2,3.0,5.4,31.40604467805519,1.35,0,0,0
0,1,1,2,3.0,4.1,35.15111695137976,1.025,0,0,0
1,0,1,3,5.0,5.6,30.223390275952692,0.9333333333333332,1,0,0
0,0,1,1,2.0,1.9,33.3442838370565,0.6333333333333333,0,0,0
0,0,0,4,9.0,5.9,26.839684625492772,0.5900000000000001,1,1,1
1,1,0,1,2.0,4.8,24.31011826544021,1.5999999999999999,0,0,0
0,1,1,1,1.0,4.4,29.303547963206306,2.2,0,0,0
0,1,1,3,5.0,5.7,26.21550591327201,0.9500000000000001,1,0,0
1,1,1,2,3.0,4.4,24.080157687253614,1.1,0,0,0
0,1,0,0,1.0,2.8,24.93429697766097,1.4,0,0,0
1,1,1,2,3.0,5.3,31.734559789750328,1.325,0,0,0
0,1,0,0,1.0,3.0,27.75952693823916,1.5,0,0,0
0,0,0,2,5.0,7.4,28.48226018396846,1.2333333333333334,0,0,1
0,0,0,3,4.0,6.7,26.576872536136662,1.34,1,0,1
1,1,0,1,3.0,6.0,26.938239159001313,1.5,0,0,0
1,0,1,3,4.0,6.4,35.15111695137976,1.28,1,0,0
0,0,0,4,8.0,8.5,33.90275952693824,0.9444444444444444,1,1,0
1,1,0,1,2.0,6.3,24.50722733245729,2.1,0,0,0
0,0,0,3,7.0,7.9,31.93166885676741,0.9875,1,1,1
0,0,0,3,4.0,4.9,31.636005256241784,0.9800000000000001,1,0,0
0,0,1,3,7.0,7.6,24.277266754270695,0.95,1,1,1
0,0,0,2,4.0,5.9,32.72010512483574,1.1800000000000002,0,0,0
1,1,1,2,6.0,7.4,25.591327201051246,1.0571428571428572,0,1,1
0,0,1,2,2.0,4.5,27.660972404730618,1.5,0,0,0
0,1,0,2,5.0,7.3,25.19710906701708,1.2166666666666666,0,0,1
0,0,1,4,4.0,7.6,27.825229960578184,1.52,1,0,1
1,0,0,2,5.0,5.9,32.49014454664914,0.9833333333333334,0,0,1
